ID	Label EN	Label FR	Label FR annotation	Label ES	Label ES annotation	Change Note	CrossRef
http://id.who.int/icd/entity/735194884	Purposeful sensory experiences	Perceptions sensorielles intentionnelles	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Experiencias sensoriales intencionadas	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#19185
http://id.who.int/icd/entity/744367503	Functions of the respiratory system	Fonctions du système respiratoire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones del sistema respiratorio	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#43461
http://id.who.int/icd/entity/75971722	Reception of spoken language	Réception du langage parlé	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Recepción de lenguaje oral	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#78049
http://id.who.int/icd/entity/773343048	Additional functions and sensations of the cardiovascular and respiratory systems	Fonctions et sensations additionnelles des systèmes cardio-vasculaire et respiratoire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones adicionales y sensaciones de los sistemas cardiovascular y respiratorio	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#11579
http://id.who.int/icd/entity/793188683	Muscles of pelvic region	Muscles de la région pelvienne	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos de la región pélvica	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#40000
http://id.who.int/icd/entity/822292691	Structure of forearm	Structure de l'avant-bras	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del antebrazo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#61956
http://id.who.int/icd/entity/826593815	Structures related to the genitourinary and reproductive systems	Structures liées à l'appareil génito-urinaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Capítulo 6 estructuras relacionadas con el sistema genitourinario y el sistema reproductor	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#30675
http://id.who.int/icd/entity/829058183	Structure of respiratory system	Structure du système respiratoire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del sistema respiratorio	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#96637
http://id.who.int/icd/entity/834607195	Heart	Cœur	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Corazón	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#31079
http://id.who.int/icd/entity/841397411	Sensation of muscle stiffness	Sensation de raideur musculaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Sensación de rigidez muscular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#94941
http://id.who.int/icd/entity/848997900	Seeing functions	Fonctions visuelles	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones visuales	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#84252
http://id.who.int/icd/entity/850289698	Functions of the digestive, metabolic and endocrine systems	Fonctions des systèmes digestif, métabolique et endocrinien	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de los sistemas digestivo, metabólico y endocrino	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#27641
http://id.who.int/icd/entity/855039967	Sitting	S'asseoir	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Sentarse	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#51372
http://id.who.int/icd/entity/859818654	Penis, testes and scrotum development	Développement du pénis, des testicules et du scrotum	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Desarrollo del pene, los testículos y el escroto	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#11605
http://id.who.int/icd/entity/862003070	Bones of cranium	Os du crâne	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Huesos del cráneo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#44558
http://id.who.int/icd/entity/862066979	Weight maintenance functions	Fonctions de maintien du poids	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con el mantenimiento del peso	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#6603
http://id.who.int/icd/entity/870135798	Lungs	Poumons	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Pulmones	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#73471
http://id.who.int/icd/entity/871682135	Preparing meals	Préparer les repas	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Preparar comidas	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#31432
http://id.who.int/icd/entity/882590883	Global mental functions	Fonctions mentales globales	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones mentales globales	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#87252
http://id.who.int/icd/entity/890173921	Seeing and related functions	Fonctions visuelles et fonctions connexes	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Visión y funciones relacionadas	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#35031
http://id.who.int/icd/entity/893697482	Generalized pain	Douleur généralisée	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Dolor generalizado	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#61232
http://id.who.int/icd/entity/894218497	Sensation of pain	Sensation de douleur	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Sensación de dolor	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#18070
http://id.who.int/icd/entity/902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	Ligaments extra-articulaires, fascia, aponévrose extra-musculaire, retinaculum, cloisons, bourses séreuses, non précisés	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Ligamentos extra-articulares, fascias, aponeurosis extramuscular, septums, bursas, no especificado	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#73782
http://id.who.int/icd/entity/909196092	Communicating producing	Communiquer produire des messages	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Comunicación producción	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo		
http://id.who.int/icd/entity/919003335	Crawling	Ramper	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Arrastrarse	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#88080
http://id.who.int/icd/entity/923782542	Swallowing	Déglutir	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Tragar	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#85927
http://id.who.int/icd/entity/925451085	Endocrine gland functions	Fonctions des glandes endocrines	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de las glándulas endocrinas	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#95994
http://id.who.int/icd/entity/933576740	Structure of ankle and foot	Structure de la cheville et pied	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del tobillo y pie	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#35541
http://id.who.int/icd/entity/982325691	Interpersonal interactions and relationships	Relations et interactions avec autrui	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Interacciones y relaciones interpersonales	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#27038
